provider_num,npi,name,address,city,state,zip,fips_county,lat,lon,phone,provider_type_code,category,emergency,upin,pin,region_code,bed_count,clia_lab_number,hasSpecialties,GENERAL SURGERY,SURGICAL ONCOLOGY,THORACIC SURGERY,CARDIAC SURGERY,OPHTHALMOLOGY,PLASTIC AND RECONSTRUCTIVE SURGERY,VASCULAR SURGERY,ORTHOPEDIC SURGERY,HAND SURGERY,ORAL SURGERY,GASTROENTEROLOGY,DERMATOLOGY,PAIN MANAGEMENT,COLORECTAL SURGERY (PROCTOLOGY),UROLOGY
,1710079470,SURGERY CENTER OF POTOMAC LLC,3203 TOWER OAKS BLVD,ROCKVILLE,MD,208524259,,39.0573603,-77.1508219,2407475631,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1982821740,"BALTIMORE PODIATRY GROUP, DR. BENJAMIN KLEINMAN, PA",5205 EAST DR,ARBUTUS,MD,212272403,,39.2511563,-76.6928108,4102475333,Dec-49,,,,ZZ88,,,,,,,,,,,,,,,,,,,
,1528153111,"MECHANICSVILLE AMBULATORY SURGERY CENTER, LLC",28227 THREE NOTCH ROAD,MECHANICSVILLE,MD,206593239,,38.44332255,-76.73783579,3018848161,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
21C0001192,1871568329,ROCKVILLE MD ENDOSCOPY ASC LLC,15005 SHADY GROVE RD,ROCKVILLE,MD,208506358,,39.10108135,-77.19151381,3013408099,Dec-49,,,,P00221994,,,,,,,,,,,,,,,,,,,
,1891716767,"FEMI-CARE SURGERY CENTER, LLC",1212 YORK RD STE B101,OWINGS MILLS,MD,211173643,,39.41484355,-76.791824,4433940520,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1114025608,"ELLICOTT CITY AMBULATORY SURGERY CENTER, LLLP",2850 NORTH RIDGE ROAD,ELLICOTT CITY,MD,210433464,,39.29169325,-76.81944632,4104611600,Dec-49,,,,ZZ43,,,,,,,,,,,,,,,,,,,
,1285718981,MITCHELL A BARBER DPM ASC LLC,7350 VAN DUSEN RD,LAUREL,MD,207075264,,39.08431677,-76.8825176,3014902216,Dec-49,,,,145559,,,,,,,,,,,,,,,,,,,
,1447258603,SNOWDEN RIVER SURGERY CENTER LLC,6011 UNIVERSITY BLVD,ELLICOTT CITY,MD,210436104,,39.27573585,-76.83174174,4104610960,Dec-49,,,,184Z,,,,,,,,,,,,,,,,,,,
,1487871331,GYNEMED SURGICAL CENTER,17 FONTANA LN,BALTIMORE,MD,212373045,,39.3391522,-76.4898741,4103911000,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1316976137,CENTRAL MARYLAND ENDOSCOPY LLC,8186 LARK BROWN RD,ELKRIDGE,MD,210756420,,39.19386315,-76.74209026,4107990050,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1447378328,GREENE TREE FOOT ANKLE SURGICENTER,1838 GREENE TREE RD,BALTIMORE,MD,212087103,,39.3906351,-76.7365845,4106028637,Dec-49,,,,192Z,,,,,,,,,,,,,,,,,,,
21C0001190,1588610190,"SUMMIT AMBULATORY SURGICAL CENTER, LLC","1838 GREENE TREE ROAD, SUITE 450",WHITE PLAINS,MD,206953039,510,38.5903972,-76.9402506,4437382672,Dec-49,15-01,TRUE,,127Z,3,,,,,,,,,,,,,,,,,,
,1114177417,"NISENFELD & CHILTON, M.D., P.A.",86 THOMAS JOHNSON CT,FREDERICK,MD,217024348,,39.44848037,-77.40323068,3016948311,Dec-49,,,,073Z,,,,,,,,,,,,,,,,,,,
,1023055001,ZION AMBULATORY CENTER LLC,9106 PHILADELPHIA RD STE 108,BALTIMORE,MD,212374335,,39.3475092,-76.4734441,4106825040,Dec-49,,,211426,,,,,,,,,,,,,,,,,,,,
,1225221435,GALLERIA SURGERY CENTER LLC,1140 CONRAD COURT,HAGERSTOWN,MD,217405905,,39.63366913,-77.69766867,3017911800,Dec-49,,,,193Z,,,,,,,,,,,,,,,,,,,
21C0001140,1710952130,MARYLAND ENDOSCOPY CENTER LLC,100 WEST RD,TOWSON,MD,212042358,,39.4121877,-76.6150637,4104940144,Dec-49,,,,001Z,,,,,,,,,,,,,,,,,,,
,1801952346,KENILWORTH SURGERY CENTER LLC,1104 KENILWORTH DR,TOWSON,MD,212042256,,39.41479155,-76.6278216,4432790340,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1750438784,SILVER SPRING PODIATRY CENTER,2730 UNIVERSITY BLVD W,WHEATON,MD,209025907,,39.0393258,-77.05584023,3019493668,Dec-49,,,,G00272,,,,,,,,,,,,,,,,,,,
,1871711689,"CONGRESSIONAL AMBULATORY SURGERY CENTER, L.L.C.",14995 SHADY GROVE RD STE 410,ROCKVILLE,MD,208508726,,39.10119965,-77.19107257,3012948525,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1649272881,ORTHOPAEDIC ASSOCIATES OF CENTRAL MARYLAND AMBULATORY SRGCL CTR LLC,3421 BENSON AVE,BALTIMORE,MD,212271056,,39.2669604,-76.67080644,4106441880,Dec-49,,,,,,,,TRUE,,,,,,,,5,,,,,,,
,1760507834,GAITHERSBURG FOOT AND ANKLE SURGERY CENTER,60 MARKET ST,GAITHERSBURG,MD,208786559,,39.12422455,-77.23441456,3013305666,Dec-49,,,,172680,,,,,,,,,,,,,,,,,,,
21C0001099,1609871680,LAUREL MD ENDOSCOPY ASC LLC,7350 VAN DUSEN RD,LAUREL,MD,207075268,,39.08431677,-76.8825176,3014985500,Dec-49,,,,A00075,,,,,,,,,,,,,,,,,,,
,1003853136,"SILVER SPRING OPHTHALMOLOGY, LLC",8630 FENTON ST,SILVER SPRING,MD,209103821,,38.9979273,-77.0286378,3015858880,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1093766289,CAPITAL WOMENS CARE LLC,61 THOMAS JOHNSON DR,FREDERICK,MD,217024301,,39.44782385,-77.4050157,3016636171,Dec-49,,,,197Z,,,,,,,,,,,,,,,,,,,
,1922055235,SEIDENBERG PROTZKO SURGERY CENTER LLC,1111 BEARDS HILL RD,ABERDEEN,MD,210012275,,39.5217891,-76.1859181,4102739096,Dec-49,,,,200Z,,,,,,,,,,,,,,,,,,,
,1023162013,"PENINSULA ENDOSCOPY CENTER, LLC",9315 OCEAN HIGHWAY,DELMAR,MD,218752339,,38.4558814,-75.5776007,4108969005,Dec-49,,,,21C0001433,,,,,,,,,,,,,,,,,,,
,1063459451,CARROLL COUNTY AMBULATORY SURGICAL CENTER,826 WASHINGTON ROAD,WESTMINSTER,MD,211575780,,39.551352,-76.990793,4108482203,Dec-49,,,D0018903,,,,,,,,,,,,,,,,,,,,
,1093757379,ASC DEVELOPMENT COMPANY LLC,75 THOMAS JOHNSON DR,FREDERICK,MD,217024895,,39.45476006,-77.40146888,3016200012,Dec-49,,,,201Z,,,,,,,,,,,,,,,,,,,
,1952333882,THE MARYLAND CENTER FOR DIGESTIVE HEALTH LLC,820 BESTGATE RD,ANNAPOLIS,MD,214013404,,38.9940566,-76.54033741,4102242116,Dec-49,,,ZZ50,ZZ50,,,,,,,,,,,,,,,,,,,
,1487695284,HARFORD COUNTY AMBULATORY SURGERY CENTER,1952A PULASKI HWY,EDGEWOOD,MD,210401617,,39.43359,-76.3263967,4105387000,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1679566228,"AMBULATORY FOOT AND ANKLE CENTER, INC.",3801 INTERNATIONAL DR,SILVER SPRING,MD,209061550,,39.10404445,-77.07546845,3015980130,Dec-49,,,,A00005,,,,,,,,,,,,,,,,,,,
,1265522478,"LANDOVER AMBULATORY SURGERY, LP",1300 MERCANTILE LN,LARGO,MD,207745339,,4.6966924,-74.0658303,3017733338,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1962407726,"EDWARD S. ORMAN, DPM, PA",5009 HONEYGO CENTER DR,PERRY HALL,MD,211289842,,39.404705,-76.4424854,4105294141,Dec-49,,,,055Z,,,,,,,,,,,,,,,,,,,
,1821036534,PARKWAY SURGERY CENTER LLC,17 WESTERN MARYLAND PKWY,HAGERSTOWN,MD,217405471,,39.6430455,-77.7191081,3017978734,Dec-49,,,,209Z,,,,,,,,,,,,,,,,,,,
,1285678979,BAY SURGERY CENTERS LLC,116 DEFENSE HWY STE 403B,ANNAPOLIS,MD,214017020,,38.9786401,-76.492786,4105712946,Dec-49,,,H98060,,,,,,,,,,,,,,,,,,,,
,1437170669,"BALTIMORE-HARFORD SURGICAL CENTERS, L.L.C.",7505 OSLER DR,BEL AIR,MD,210144326,,39.5355063,-76.3490396,4102965333,Dec-49,,,,236Z,,,,,,,,,,,,,,,,,,,
,1710032842,MSC AMBULATORY SURGICAL CENTER,77 THOMAS JOHNSON DR,FREDERICK,MD,217024893,,39.44714891,-77.40500763,3016958346,Dec-49,,,F07390,,,,,,,,,,,,,,,,,,,,
,1033141825,GREENSPRING SURGERY CENTER LLC,2700 QUARRY LAKES DR.,BALTIMORE,MD,212093761,,39.2908816,-76.610759,4106530077,Dec-49,,,C57445,,,,,,,,,,,,,,,,,,,,
,1548263619,AZAR EYE SURGERY CENTER LLC,31519 WINTERPLACE PKWY,SALISBURY,MD,218041894,,38.37363555,-75.52174609,4105462500,Dec-49,,,,490005433,,,,TRUE,,,,,5,,,,,,,,,,
,1720048242,MARYLAND SURGERY CENTER FOR WOMEN LLC,11400 ROCKVILLE PIKE,ROCKVILLE,MD,208523063,,39.0843399,-77.1476485,3017708700,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1902959190,"RIVA ROAD SURGICAL CENTER, LLC",2635 RIVA RD STE 118,ANNAPOLIS,MD,214017430,,38.9499688,-76.5877747,4105719595,Dec-49,,,21C00001449,,,,,,,,,,,,,,,,,,,,
,1437120953,MONTGOMERY SURGERY CENTER LIMITED PARTNERSHIP,46 W GUDE DR,ROCKVILLE,MD,208501150,,39.10654412,-77.16099142,3014246901,Dec-49,,,,302891,,,,,,,,,,,,,,,,,,,
,1093786501,SURGERY CENTER OF EASTON LP,510 IDLEWILD AVE,EASTON,MD,216013824,,38.764298,-76.06648,4108204470,Dec-49,,,,490003696,,,,,,,,,,,,,,,,,,,
,1033290499,JESSCO LLC,10308 OLD OCEAN CITY BLVD,BERLIN,MD,218111132,,38.337366,-75.207355,4106419886,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1376542076,FREDERICK SURGICAL CENTER LLC,45 THOMAS JOHNSON DRIVE,FREDERICK,MD,217024490,,39.4486526,-77.40496279,3016943400,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1437266673,"ENDOSCOPY CENTER OF ESSEX, LLC",901 EASTERN BLVD,BALTIMORE,MD,212213445,,39.2908816,-76.610759,4103918300,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1003912957,"CROSSROADS PODIATRIC SURGERY CENTER, L.L.C.",20 CROSSROADS DR,OWINGS MILLS,MD,211175479,,39.3970137,-76.75263752,4103634343,Dec-49,,,,225Z,,,,,,,,,,,,,,,,,,,
,1306063177,"FAMILY FOOTCARE AMBULATORY SURGERY CENTER, LLC",1123 MERRITT BLVD,TOWSON,MD,212047740,,39.39645905,-76.61481482,4103634343,Dec-49,,,,ZZ87,,,,,,,,,,,,,,,,,,,
,1225286354,ASC DEVELOPMENT COMPANY LLC,16900 SCIENCE DRIVE,BOWIE,MD,207154423,,38.9637858,-76.71138193,3014647008,Dec-49,,,,A00083,,,,,,,,,,,,,,,,,,,
,1639290026,JOHNS HOPKINS SURGERY CENTERS SERIES,4924 CAMPBELL BLVD,NOTTINGHAM,MD,212365922,,39.3700812,-76.4543909,4103211124,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
21C0001226,1770645905,ENDOSCOPIC SURGICAL CENTRE OF MARYLAND,"10801 LOCKWOOD DRIVE,   SUITE 110",SILVER SPRING,MD,209011588,31,38.9997621,-77.0240371,3015935110,Dec-49,15-01,TRUE,,A00085,3,,,,,,,,,,,,,,,,,,
,1164564506,"CENTER FOR EYELID AND FACIAL PLASTIC SURGERY, L.L.C.",6420 ROCKLEDGE DR,BETHESDA,MD,208177850,,39.02436404,-77.13273223,3015710000,Dec-49,,,,A00086,,,,TRUE,,,,,,5,,,,,,,,,
,1841325214,AMBULATORY CENTER FOR AESTHETIC AND RECONSTRUCTIVE SURGERY,56 THOMAS JOHNSON DR,FREDERICK,MD,217024860,,39.4479956,-77.4050142,3016989999,Dec-49,,,,229Z,,,,,,,,,,,,,,,,,,,
,1124443809,POOLE ENDOSCOPY CENTER LLC,826 WASHINGTON RD,WESTMINSTER,MD,211575780,,39.551352,-76.990793,4108719004,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1821115700,"URBANA GI ENDOSCOPY CENTER, LLC",3280 URBANA PIKE,IJAMSVILLE,MD,217549411,,39.3603809,-77.3227621,4102187767,Dec-49,,,,230Z,,,,,,,,,,,,,,,,,,,
,1073675583,ROCKVILLE ESC NORTH MD ENDOSCOPY ASC LLC,15005 SHADY GROVE RD,ROCKVILLE,MD,208506374,,39.10108135,-77.19151381,3012792255,Dec-49,,,,A00087,,,,,,,,,,,,,,,,,,,
,1255347050,"MARYLAND EYE SURGERY CENTER, L.L.C.",800 PRINCE FREDERICK BLVD.,PRINCE FREDERICK,MD,206783145,,38.554392,-76.59703,4105352270,Dec-49,,,,124Z,,,,TRUE,,,,,5,,,,,,,,,,
,1811059306,PENINSULA EYE CENTER PA,101 MILFORD ST,SALISBURY,MD,218046952,,38.338299,-75.599523,4107499290,Dec-49,,,,,,,,TRUE,,,,,5,,,,,,,,,,
21C0001184,1811962210,GREEN SPRING STATION ENDOSCOPY,"10751 FALLS ROAD, SUITE 425",LUTHERVILLE,MD,210934570,5,39.4205173,-76.6690469,4105832760,Dec-49,15-01,TRUE,,135Z,3,,,,,,,,,,,,,,,,,,
,1942485305,9106 PHILADELPHIA ROAD AMBULATORY SURGERY CENTER LLC,9106 PHILADELPHIA RD,BALTIMORE,MD,212374343,,39.3475092,-76.4734441,4106872656,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1710952841,ANDOCHICK SURGICAL CENTER LLC,81 THOMAS JOHNSON COURT,FREDERICK,MD,217024674,,39.44866214,-77.4032781,2402153070,Dec-49,,,F18275,,,,,,,,,,,,,,,,,,,,
21C0001377,1205013273,ENDOCENTRE AT QUARTERFIELD STATION,"7704 QUARTERFIELD ROAD, SUITE A",GLEN BURNIE,MD,210614412,3,39.148204,-76.639133,4108634899,Dec-49,15-01,TRUE,,168409,3,,,,,,,,,,,,,,,,,,
,1376657890,SURGICAL SPECIALTY SUITES INC,1304 BELLONA AVE,LUTHERVILLE,MD,210935425,,39.41849485,-76.63158074,4106163000,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1831214717,"ADVANCED ENDOSCOPY CENTER OF HOWARD COUNTY, LLC",8875 CENTRE PARK DR,COLUMBIA,MD,210452382,,39.22895905,-76.81348375,4107301000,Dec-49,,,,133Z,,,,,,,,,,,,,,,,,,,
21C0001126,1730152869,BEL AIR ENDOSCOPY ASC LLC,2214 OLD EMMORTON RD STE 100,BEL AIR,MD,210156106,,39.4963395,-76.3241617,4108933959,Dec-49,,,,490005171,,,,,,,,,,,,,,,,,,,
21C0001062,1003889379,"THE WALDORF ENDOSCOPY ASC, LLC",3510 OLD WASHINGTON RD,WALDORF,MD,206023235,,38.61683476,-76.91617307,3016385354,Dec-49,,,,ZZ51,,,,,,,,,,,,,,,,,,,
,1417953985,MONTGOMERY ENDOSCOPY CENTER,12012 VEIRS MILL RD,SILVER SPRING,MD,209064513,,38.9997621,-77.0240371,3019423550,Dec-49,,,,A00092,,,,,,,,,,,,,,,,,,,
,1780699546,"CASCADES ENDOSCOPY CENTER, LLC",7120 MINSTREL WAY,COLUMBIA,MD,210455274,,39.1790422,-76.84547811,4102906677,Dec-49,,,,143149,,,,,,,,,,,,,,,,,,,
,1871514067,GREENBELT UROLOGY INSTITUTE LLC,6502 KENILWORTH AVE STE 200,RIVERDALE,MD,207371371,,38.96784295,-76.91904621,3014616439,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1083624225,"UNIVERSITY OF MARYLAND SURGICAL ASSOCIATES, PA",419 W REDWOOD ST,BALTIMORE,MD,212011734,,39.2882315,-76.62191683,4103284080,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1942462064,JONATHAN MCCONE JR. MD PC,6196 OXON HILL RD STE 640,OXON HILL,MD,207453112,,38.803504,-76.9826952,3015672400,Dec-49,,,,309161,,,,,,,,,,,,,,,,,,,
,1356311419,RIVERSIDE AMBULATORY SURGERY CENTER LLC,560 RIVERSIDE DRIVE,SALISBURY,MD,218014702,,38.36216363,-75.60809035,4107490121,Dec-49,,,,ZZ42,,,,,,,,,,,,,,,,,,,
,1164697009,BOX HILL SURGERY CENTER LLC,100 WALTER WARD BLVD,ABINGDON,MD,210091286,,39.465805,-76.3051339,4105693393,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1578763199,COSMETIC SURGERY FACILITY LLC,1300 BELLONA AVE,LUTHERVILLE-TIMONIUM,MD,210935466,,39.4187486,-76.6328542,4104948100,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1477745883,"QUINCE ORCHARD SURGERY CENTER, LLC",900 WIND RIVER LANE,GAITHERSBURG,MD,208781924,,39.1303431,-77.23045453,3019771851,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1235304312,"BERGMAN EYE SURGERY CENTER, LLC",220 CHAMPION DR,HAGERSTOWN,MD,217406558,,39.638922,-77.6966469,3017910888,Dec-49,,,,144779,,,,TRUE,,,,,5,,,,,,,,,,
,1770572307,"BETHESDA SURGERY CENTER, LLC",10215 FERNWOOD RD,BETHESDA,MD,208171191,,39.02370512,-77.13539327,3015306100,Dec-49,,,,309485,,,,,,,,,,,,,,,,,,,
,1114173895,HARBOR SURGERY CENTER LLC,120 WATERFRONT STREET,OXON HILL,MD,20745,,38.7843747,-77.0162588,3018777737,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1871751859,WESTMINSTER SURGERY CENTER,826 WASHINGTON RD,WESTMINSTER,MD,211575779,,39.551352,-76.990793,4105719595,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1992845283,CHESAPEAKE AMBULATORY SURGERY CENTER,8028 RITCHIE HWY,PASADENA,MD,211221075,,39.1104059,-76.5757059,4107685800,Dec-49,,,,ZZ40,,,,,,,,,,,,,,,,,,,
,1629094917,ANNAPOLIS ENT SURGICAL CENTER LLC,2002 MEDICAL PARKWAY,ANNAPOLIS,MD,214013282,,38.99040935,-76.5373314,4102666267,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1336310986,LAPLATA AMBULATORY UROLOGICAL CENTER LLC,101 CENTENNIAL ST,LA PLATA,MD,206465976,,38.52709697,-76.98040595,3013920525,Dec-49,,,,144109,,,,,,,,,,,,,,,,,,,
,1215116611,"UPPER BAY SURGERY CENTER, LLC",360 E PULASKI HWY STE 2A,ELKTON,MD,219216457,,39.59768625,-75.81406688,4106203348,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1679757959,"THOMAS JOHNSON SURGERY CENTER, LLC",197 THOMAS JOHNSON DR,FREDERICK,MD,217024314,,39.43993565,-77.41010799,3016313881,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1144255415,"AMBULATORY PLASTIC SURGERY CENTER ASSOCIATES, CHARTERED",15245 SHADY GROVE RD,ROCKVILLE,MD,208506271,,39.10816955,-77.18772357,2409124708,Dec-49,,,,,,,,TRUE,,,,,,5,,,,,,,,,
,1942472931,SURGCENTER OF GLEN BURNIE,308 HOSPITAL DR,GLEN BURNIE,MD,210616113,,39.13902069,-76.62259818,4107608100,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1053560896,ASC DEVELOPMENT COMPANY LLC,510 UPPER CHESAPEAKE DR,BEL AIR,MD,210144336,,39.519587,-76.34565579,4436433000,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1427386051,"LOCKWOOD AMBULATORY SURGERY CENTER, L.L.C.",10801 LOCKWOOD DR,SILVER SPRING,MD,209011559,,38.9997621,-77.0240371,3014390300,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1417118407,MSC AMBULATORY SURGICAL CENTER,6410 ROCKLEDGE DR STE 500,BETHESDA,MD,208171843,,39.02421767,-77.13272925,3015810170,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1912158684,SURGCENTER OF BEL AIR,209 THOMAS ST,BEL AIR,MD,214013649,,39.53393445,-76.35109539,4104043492,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1295750594,"ST. MARY'S MULTI-SPECIALTY SURGERY CENTRE, INC.",22325 GREENVIEW PKWY,GREAT MILLS,MD,206344404,,38.2367924,-76.4971762,3018623338,Dec-49,,,,021Z,,,,,,,,,,,,,,,,,,,
,1396919783,"SURGCENTER OF SOUTHERN MARYLAND, LLC",9001 WOODYARD RD,CLINTON,MD,207354264,,38.76659271,-76.88971682,3018481081,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1265455463,THE ENDOSCOPY CENTER AT BEL AIR,620 W MACPHAIL RD,BEL AIR,MD,210156056,,39.5208616,-76.3480247,4108365272,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1215185335,"CENTER FOR PAIN MANAGEMENT, ASC LLC",1838 GREENE TREE RD,BALTIMORE,MD,212111309,,39.3906351,-76.7365845,3018817246,Dec-49,,,,284582,,,,,,,,,,,,,,,,,,,
21C0001068,1043497019,ENDOCENTRE OF BALTIMORE,"1838 GREENE TREE ROAD, SUITE 180",BALTIMORE,MD,212087100,5,39.3906351,-76.7365845,4106627782,Dec-49,15-01,TRUE,,168417,3,,,,,,,,,,,,,,,,,,
,1255577045,MAPLE LAWN SURGERY CENTER,7625 MAPLE LAWN BLVD,FULTON,MD,207592565,,39.1577105,-76.90377211,4439770085,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
21C0001493,1477700516,SUMMIT AMBULATORY SURGERY CENTER,"251 LEWIS LANE, SUITE  203",HAVRE DE GRACE,MD,210783753,25,39.5460603,-76.10563911,4437382872,Dec-49,15-01,TRUE,,165807,3,,,,,,,,,,,,,,,,,,
21C0001139,1396983847,THE EYE SURGERY CENTER,8905 FAIRVIEW ROAD,SILVER SPRING,MD,209104147,31,39.0006173,-77.0288199,8885540631,Dec-49,15-01,TRUE,,164489,3,,,TRUE,,,,,5,,,,,,,,,,
,1275710436,"HANOVER PARKWAY SURGERY CENTER, LLC",7300 HANOVER DRIVE,GREENBELT,MD,207702247,,38.98912326,-76.87937602,3012202333,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
21C0001495,1144467804,SUMMIT AMBULATORY SURGICAL CENTER,7625 MAPLE LAWN BLVD SUITE 205,FULTON,MD,207592578,27,39.1577105,-76.90377211,4107382872,Dec-49,15-01,TRUE,,171203,3,,,,,,,,,,,,,,,,,,
,1528004330,COMPREHENSIVE PAIN MANAGEMENT CENTER LTD,15200 SHADY GROVE RD,ROCKVILLE,MD,208503218,,39.10468875,-77.19118965,2404539182,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1720227176,"ST. AGNES HEALTHCARE, INC.",300 FREDERICK RD,CATONSVILLE,MD,212284712,,39.2735451,-76.72573732,4107440900,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1538109384,"PLASTIC SURGERY SPECIALISTS, PC",2448 HOLLY AVE.,ANNAPOLIS,MD,214013152,,38.9786401,-76.492786,4108415355,Dec-49,,,,,,,,TRUE,,,,,,5,,,,,,,,,
,1083855092,"MARYLAND DIAGNOSTIC AND THERAPEUTIC ENDO CENTER, LLC",621 RIDGELY AVE,ANNAPOLIS,MD,214011087,,38.9925574,-76.5077043,4102243636,Dec-49,,,,180578,,,,,,,,,,,,,,,,,,,
,1336159284,"HOWARD COUNTY GASTROINTESTINAL DIAGNOSTIC CTR, LLC",10710 CHARTER DR,COLUMBIA,MD,210443258,,39.21374845,-76.88230974,4107727345,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1366684326,PRINCE FREDERICK SURGERY CENTER LLC,70 SHERRY LANE,PRINCE FREDERICK,MD,206783276,,38.5327154,-76.5834857,4178892040,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
21C0001496,1538390539,SUMMIT AMBULATORY SURGERY CENTER,201 PLUMTREE ROAD SUITE 200,HANOVER,MD,210763181,25,39.1928853,-76.7241371,4108030089,Dec-49,15-01,TRUE,,171202,3,,,,,,,,,,,,,,,,,,
,1750322467,TWIN ARCH SURGICAL CENTER,198 THOMAS JOHNSON DR,MOUNT AIRY,MD,217714138,,39.3765918,-77.1549078,3016959669,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1295060069,"TIMONIUM SURGERY CENTER, LLC",1954 GREENSPRING DR,TIMONIUM,MD,210934116,,39.4333182,-76.632927,4439558580,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1811142771,"CHESAPEAKE PAIN CENTER, LLC",2012 SOUTH TOLLGATE ROAD,BEL AIR,MD,210155901,,39.4972704,-76.3323679,4434842828,Dec-49,,,468S,,,,,,,,,,,,,,,,,,,,
,1063519866,FREDERICK ENDOSCOPY CENTER LLC,7115 GUILFORD DR,FREDERICK,MD,217045236,,39.3967437,-77.4190139,3016826261,Dec-49,,,,057Z,,,,,,,,,,,,,,,,,,,
,1770551517,SOUTHERN MARYLAND ENDOSCOPY CENTER,7700 OLD BRANCH AVE,CLINTON,MD,207351628,,38.784461,-76.897947,3018774140,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1538116439,"GREENBELT ENDOSCOPY CENTER, LLC",9821 GREENBELT RD,LANHAM,MD,207066240,,38.99039845,-76.8345989,3015521801,Dec-49,,,312191,,,,,,,,,,,,,,,,,,,,
,1851342430,"BEL AIR AMBULATORY SURGICAL CENTER ,L.L.C.",2007 ROCK SPRING RD,FOREST HILL,MD,210502620,,39.5729906,-76.3837741,4108792474,Dec-49,,,,ZZ41,,,,,,,,,,,,,,,,,,,
,1346270428,BALTIMORE AMBULATORY CENTER FOR ENDOSCOPY,19 FONTANA LN,BALTIMORE,MD,212373027,,39.3393435,-76.489718,4105747776,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1316969058,"BETHESDA ENDOSCOPY CENTER, LLC",10215 FERNWOOD ROAD,BETHESDA,MD,208171192,,39.02370512,-77.13539327,3015302800,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1841347143,RUXTON SURGICENTER LLC,8322 BELLONA AVE,TOWSON,MD,212042076,,39.41442115,-76.63245749,4103372688,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1891022000,AMBULATORY UROLOGY SURGICAL CENTER LLC,12234 WILLIAMS RD,CUMBERLAND,MD,215027960,,39.6526498,-78.762383,3017240132,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1508199720,NEWBRIDGE SURGERY CENTER AT FREDERICK,196 THOMAS JOHNSON DR,FREDERICK,MD,217024527,,39.4393257,-77.4086981,3016689988,Dec-49,,,,202899,,,,,,,,,,,,,,,,,,,
,1457320962,FOOT AND ANKLE CENTER AT THE BURKLAND MEDICAL CENTER INC,10313 GEORGIA AVE,SILVER SPRING,MD,209025006,,38.9914977,-77.0267148,3015920505,Dec-49,,,,A00019,,,,,,,,,,,,,,,,,,,
,1124058946,"LUTHERVILLE SURGICENTER, LLC",1400 FRONT AVE,LUTHERVILLE,MD,210935363,,39.4200306,-76.6331239,4108281525,Dec-49,,,,102Z,,,,,,,,,,,,,,,,,,,
,1073601332,LISA RENFRO SURGERY CENTER LLC,2002 MEDICAL PKWY,ANNAPOLIS,MD,214013059,,38.99040935,-76.5373314,4102242260,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
